"Date of Download: 2024-01-09_21:15:14"
"Search Parameters: Data Level:all  Trait List:  Trial List:11847,11848,11850,11851  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","cassava mosaic disease severity 9-month evaluation|CO_334:0000193","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","initial plant vigor assessment 1-5|month 1|COMP:0000370","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root number per plot counting|CO_334:0000011","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377731","HLF22-0063","","plot","6810619","2023112DMF1C_tani_rep1_HLF22-0063_151","1","1","151","7","13","test","","1","1","1","1.25","1","0.75","245","25","8","5","4","1","52","4","270","","3","0","1","16"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377732","HLF22-0064","","plot","6810844","2023112DMF1C_tani_rep1_HLF22-0064_154","1","1","154","10","13","test","","","1","1","1","1","1","225","6.25","2","5","5","1","10","4","225","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377743","HLF22-0075","","plot","6810814","2023112DMF1C_tani_rep1_HLF22-0075_209","1","1","209","8","18","test","","3","","1","","","1","70","","","","1","","","4","140","","4","0","0.5",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377745","HLF22-0077","","plot","6810650","2023112DMF1C_tani_rep1_HLF22-0077_192","1","1","192","1","16","test","","1","1","1","1","1","1.5","200","","","4.75","3","1","","4","260","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377748","HLF22-0080","","plot","6810595","2023112DMF1C_tani_rep1_HLF22-0080_59","1","1","59","11","5","test","","3","1","1","1","1","0.75","140","","","5","5","1","","4","250","","3","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377755","HLF22-0087","","plot","6810732","2023112DMF1C_tani_rep1_HLF22-0087_38","1","1","38","11","4","test","","2","1","1","1","1","1","130","37.5","12","5","2","1","55","4","160","","4","0","1","17.7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377758","HLF22-0090","","plot","6810641","2023112DMF1C_tani_rep1_HLF22-0090_64","1","1","64","9","6","test","","","1","1","1","1","1","240","40.625","13","4","4","1","58","4","240","","4","0","1","26.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377761","HLF22-0093","","plot","6810689","2023112DMF1C_tani_rep1_HLF22-0093_36","1","1","36","12","3","test","","1","1","1","1","1","1","220","","","5","5","1","","4","280","","3","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377762","HLF22-0094","","plot","6810596","2023112DMF1C_tani_rep1_HLF22-0094_99","1","1","99","3","9","test","","1","1","1","1","1","1","90","57.8125","18.5","5","5","1","50","4","220","","4","0","1","15"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377766","HLF22-0098","","plot","6810809","2023112DMF1C_tani_rep1_HLF22-0098_60","1","1","60","12","5","test","","1","1","1","1","1","2","150","","","4.75","5","1","","4","170","","3","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377772","HLF22-0104","","plot","6810567","2023112DMF1C_tani_rep1_HLF22-0104_43","1","1","43","6","4","test","","2","1","1","1","1","1","170","9.375","3","4","4","1","5","4","220","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377773","HLF22-0105","","plot","6810582","2023112DMF1C_tani_rep1_HLF22-0105_165","1","1","165","4","14","test","","2","1","1","1","1","1","190","4.6875","1.5","4","3","1","10","4","250","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377775","HLF22-0107","","plot","6810778","2023112DMF1C_tani_rep1_HLF22-0107_34","1","1","34","10","3","test","","","1","1","1","1","1","210","25","8","5","4","1","47","4","210","","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377776","HLF22-0108","","plot","6810508","2023112DMF1C_tani_rep1_HLF22-0108_115","1","1","115","6","10","test","","1","1","1","1","1","1","200","18.75","6","5","3","1","32","4","250","","4","0","1","25.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377778","HLF22-0110","","plot","6810847","2023112DMF1C_tani_rep1_HLF22-0110_124","1","1","124","4","11","test","","1","1","1","1.75","2","1","155","14.0625","4.5","4","3","1","31","4","205","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377782","HLF22-0114","","plot","6810536","2023112DMF1C_tani_rep1_HLF22-0114_147","1","1","147","3","13","test","","2","1","1","1","1","1","110","","","5","5","1","","4","210","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377784","HLF22-0116","","plot","6810803","2023112DMF1C_tani_rep1_HLF22-0116_54","1","1","54","6","5","test","","","1","1","1","1","1","200","40.625","13","5","5","1","51","4","200","","4","0","1","22"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377787","HLF22-0119","","plot","6810897","2023112DMF1C_tani_rep1_HLF22-0119_207","1","1","207","10","18","test","","1","1","1","1","1","1","220","","","3.5","3","1","","4","250","","4","2","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377789","HLF22-0121","","plot","6810594","2023112DMF1C_tani_rep1_HLF22-0121_146","1","1","146","2","13","test","","1","1","1","1","1","1","130","","","5","5","1","","4","155","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377791","HLF22-0123","","plot","6810724","2023112DMF1C_tani_rep1_HLF22-0123_76","1","1","76","4","7","test","","2","1","1","1","1","1","210","9.375","3","5","5","1","18","4","250","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377793","HLF22-0125","","plot","6810838","2023112DMF1C_tani_rep1_HLF22-0125_4","1","1","4","4","1","test","","2","1","1","1","1","1","250","43.75","14","5","4.25","1","38","4","300","","4","0","1","22.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377797","HLF22-0129","","plot","6810537","2023112DMF1C_tani_rep1_HLF22-0129_24","1","1","24","1","2","test","","1","1","1","1","1","1","220","","","4.75","3","1","","4","250","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377798","HLF22-0130","","plot","6810741","2023112DMF1C_tani_rep1_HLF22-0130_28","1","1","28","4","3","test","","2","1","1","1","1","1","180","45.3125","14.5","4","5","1","62","4","260","","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377799","HLF22-0131","","plot","6810503","2023112DMF1C_tani_rep1_HLF22-0131_160","1","1","160","9","14","test","","","1","1","1","1","1","160","","","5","4","1","","4","160","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377800","HLF22-0132","","plot","6810865","2023112DMF1C_tani_rep1_HLF22-0132_50","1","1","50","2","5","test","","3","1","1","1","1","2","200","60.9375","19.5","5","4","1","52","4","260","","4","0","1","23.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377801","HLF22-0133","","plot","6810524","2023112DMF1C_tani_rep1_HLF22-0133_188","1","1","188","5","16","test","","1","1","1","1","1","1","160","23.4375","7.5","4","3","1","63","4","170","","4","0","1","10"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377802","HLF22-0134","","plot","6810821","2023112DMF1C_tani_rep1_HLF22-0134_14","1","1","14","11","2","test","","3","1","1","1","1","1","190","25","8","4.5","2.5","1","48","4","260","","4","0","1","23"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377804","HLF22-0136","","plot","6810701","2023112DMF1C_tani_rep1_HLF22-0136_53","1","1","53","5","5","test","","1","1","1","1","1","1","120","43.75","14","4.5","4","1","49","4","160","","4","2","1","23.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377805","HLF22-0137","","plot","6810888","2023112DMF1C_tani_rep1_HLF22-0137_216","1","1","216","1","18","test","","","1","1","1","1","1","230","","","5","3","1","","4","230","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377806","HLF22-0138","","plot","6810740","2023112DMF1C_tani_rep1_HLF22-0138_177","1","1","177","9","15","test","","1","1","1","3.75","3.25","1","205","","","5","5","1","","4","280","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377808","HLF22-0140","","plot","6810779","2023112DMF1C_tani_rep1_HLF22-0140_132","1","1","132","12","11","test","","1","1","1","2.5","1.75","1","165","21.875","7","4.5","4","1","39","4","200","","4","0","1","23"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377809","HLF22-0141","","plot","6810680","2023112DMF1C_tani_rep1_HLF22-0141_181","1","1","181","12","16","test","","3","1","1","1.5","2","0","100","","","4","5","1","","4","220","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377810","HLF22-0142","","plot","6810735","2023112DMF1C_tani_rep1_HLF22-0142_1","1","1","1","1","1","test","","2","1","1","1","1","3","350","57.8125","18.5","5","5","1","48","4","400","","4","0","0.75","20"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377811","HLF22-0143","","plot","6810509","2023112DMF1C_tani_rep1_HLF22-0143_81","1","1","81","9","7","test","","2","1","1","1","1","1","165","","","5","5","1","","4","210","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377814","HLF22-0146","","plot","6810754","2023112DMF1C_tani_rep1_HLF22-0146_17","1","1","17","8","2","test","","","1","1","1","1","1","290","25","8","5","4","1","48","4","290","","4","0","1","31.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377820","HLF22-0152","","plot","6810665","2023112DMF1C_tani_rep1_HLF22-0152_174","1","1","174","6","15","test","","2","1","1","1","1","1","160","","","4","5","1","","4","190","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377826","HLF22-0158","","plot","6810811","2023112DMF1C_tani_rep1_HLF22-0158_196","1","1","196","4","17","test","","2","1","1","1","1","1","135","4.6875","1.5","4","5","1","12","4","160","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377833","HLF22-0165","","plot","6810547","2023112DMF1C_tani_rep1_HLF22-0165_100","1","1","100","4","9","test","","1","1","1","1","1","1","175","25","8","5","5","1","35","4","240","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377836","HLF22-0168","","plot","6810581","2023112DMF1C_tani_rep1_HLF22-0168_72","1","1","72","1","6","test","","","1","1","4","2","1","170","","","5","4","1","","4","170","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377840","HLF22-0172","","plot","6810734","2023112DMF1C_tani_rep1_HLF22-0172_113","1","1","113","8","10","test","","","1","1","1","1","1","260","29.6875","9.5","5","4","1","52","4","260","","4","0","1","26.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377841","HLF22-0173","","plot","6810845","2023112DMF1C_tani_rep1_HLF22-0173_96","1","1","96","1","8","test","","","1","1","3","3","1","150","","","5","2.25","1","","4","150","","3","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377842","HLF22-0174","","plot","6810910","2023112DMF1C_tani_rep1_HLF22-0174_33","1","1","33","9","3","test","","1","1","1","1","1.5","1","190","25","8","4.25","2.5","1","48","4","250","","4","0","1","24"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377843","HLF22-0175","","plot","6810869","2023112DMF1C_tani_rep1_HLF22-0175_93","1","1","93","4","8","test","","","1","1","1","1","1","225","18.75","6","5","3","1","38","4","225","","4","0","1","21"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377846","HLF22-0178","","plot","6810780","2023112DMF1C_tani_rep1_HLF22-0178_195","1","1","195","3","17","test","","2","1","1","1","1","1","185","6.25","2","4.75","4","1","15","4","230","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377848","HLF22-0180","","plot","6810872","2023112DMF1C_tani_rep1_HLF22-0180_18","1","1","18","7","2","test","","1","1","1","1","1","1","180","37.5","12","5","3","1","36","4","260","","4","0","1","26.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377851","HLF22-0183","","plot","6810608","2023112DMF1C_tani_rep1_HLF22-0183_19","1","1","19","6","2","test","","","1","1","1","1","1","240","18.75","6","5","3","1","22","4","240","","4","0","1","24.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377853","HLF22-0185","","plot","6810616","2023112DMF1C_tani_rep1_HLF22-0185_126","1","1","126","6","11","test","","","1","1","1","1","0.75","200","26.5625","8.5","5","3","1","33","4","200","","4","0","1","21.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377857","HLF22-0189","","plot","6810485","2023112DMF1C_tani_rep1_HLF22-0189_29","1","1","29","5","3","test","","2","1","1","1","1","1","170","42.1875","13.5","4.25","3.5","1","53","4","260","","4","0","1","26.7"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377867","HLF22-0199","","plot","6810887","2023112DMF1C_tani_rep1_HLF22-0199_68","1","1","68","5","6","test","","2","1","1","1","1","1","230","28.125","9","5","3","1","32","4","260","","4","0","1","24.5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377870","HLF22-0202","","plot","6810788","2023112DMF1C_tani_rep1_HLF22-0202_75","1","1","75","3","7","test","","","1","1","1","1","1","170","15.625","5","5","5","1","30","4","170","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377872","HLF22-0204","","plot","6810559","2023112DMF1C_tani_rep1_HLF22-0204_180","1","1","180","12","15","test","","","1","1","1","1","2","165","","","4.25","5","1","","4","210","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377873","HLF22-0205","","plot","6810562","2023112DMF1C_tani_rep1_HLF22-0205_46","1","1","46","3","4","test","","","1","1","1","1","1","250","28.125","9","5","2","1","32","4","250","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377876","HLF22-0208","","plot","6810513","2023112DMF1C_tani_rep1_HLF22-0208_39","1","1","39","10","4","test","","3","1","1","1","1","1","80","56.25","18","5","2","1","50","4","240","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377880","HLF22-0212","","plot","6810639","2023112DMF1C_tani_rep1_HLF22-0212_101","1","1","101","5","9","test","","","1","1","1","1","1","280","","","5","4","1","","4","280","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377881","HLF22-0213","","plot","6810762","2023112DMF1C_tani_rep1_HLF22-0213_149","1","1","149","5","13","test","","1","1","1","1","1","1","170","","","5","5","1","","4","190","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377884","HLF22-0216","","plot","6810697","2023112DMF1C_tani_rep1_HLF22-0216_120","1","1","120","1","10","test","","1","1","1","1","1","1","140","","","4","4","1","","4","160","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377885","HLF22-0217","","plot","6810705","2023112DMF1C_tani_rep1_HLF22-0217_88","1","1","88","9","8","test","","2","1","1","1","1","1","195","15.625","5","4.75","3","1","32","4","250","","4","0","1","18.2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377886","HLF22-0218","","plot","6810843","2023112DMF1C_tani_rep1_HLF22-0218_191","1","1","191","2","16","test","","","1","1","1","1","1","150","","","5","3","1","","4","150","","3","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377887","HLF22-0219","","plot","6810657","2023112DMF1C_tani_rep1_HLF22-0219_148","1","1","148","4","13","test","","3","1","1","1","1","1","100","","","5","4","1","","4","190","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377888","HLF22-0220","","plot","6810593","2023112DMF1C_tani_rep1_HLF22-0220_136","1","1","136","9","12","test","","","1","1","1","1","1","185","10.9375","3.5","4.75","5","1","31","4","185","","4","0","1",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11848","2023112DMF1C_tani","2023112DMF1C_tani","Augmented","1","3.2","","no","no","2023-March-09","2023-December-08","467","Tay Ninh","6377890","HLF22-0222","","plot","6810507","2023112DMF1C_tani_rep1_HLF22-0222_158","1","1","158","11","14","test","","1","1","1","1","1","2","140","21.875","7","5","2","1","39","4","170","","4","0","1",""," (Operator: lizbethpino, Time: )"
